Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
503553,B006VFH0M4,A37T8I22HSAOUX,Jim Reavis,2,2,5,1290988800,Instant Tapa,"At $38 a pound it should be good and, believe me, it is.  My wife and I enjoy Serrano ham in Spain and this is spot on.  It is hard not to sneak to the frig and retrieve a quick tapa.  I highly recommend this product.  It is wonderful by itself or with scrambled eggs.  La Tienda is a top notch supplier."
508841,B000ARWL4G,AH93HX89KVQG2,Amy Green,5,7,5,1243382400,INSURANCE WILL PAY for hypoallergenic formula!!,"Hypoallergenic formula was necessary for our daughter's acid reflux.<br /><br />We found out from a friend that most insurance companies will completely cover the cost of hypoallergenic formula, either by reimbursing you what you've spent on it, or if you get it as a prescription through your pediatrician. Ours did!<br /><br />Many doctors don't know this, so they don't know to give a prescription for the formula. Call your insurance company today!"
494958,B00271OPVU,A1GMQ4RMTN8BT1,Lee,0,0,5,1288569600,Quick delivery,"Tastes good with quick delivery, all for a great price!  My family loves this syrup."
9535,B001FA1JN6,A3K6I223PR0PMX,"Byron Butters ""Grampa""",1,2,5,1264464000,Better Tea,"For the last year, our Tassimo machine has made only tea, as all the coffees are greatly lacking. Instead we buy imported German coffees which are the best in the world.<br /><br />We use 3 Teas: #1, the Best is Twinings Earl Grey<br />  #2, next best is Twinings Green Tea<br />  #3, next best is Tazmo Awake Black Tea.<br /><br />These teas are all great & if you can get some good natural North Dakota honey to put in them, you will like them even more."
82907,B007TGDXNO,A120YZMJIZN8N,j,0,0,5,1344211200,Great price.,"Taste will be different for everyone, for me this is as good as Starbucks French Roast and better tasting than Black Tiger and the price can't be beat."
274671,B0012Q995I,A38N8OFCP5FN60,Allen D. Smith,0,0,5,1266105600,Good price and good value....,I was very please with the accuracy in the description.Prompt mailing.And quantity.This is a good purchase.
376518,B0018KNGDY,A1712SNHO2HR7H,"Golden ""dragonplace""",11,11,5,1189555200,Love this product,"Wonderful healthy alternative to modern day candy.  Don't expect it to taste like a hershey bar, but it does taste very good and I feel better after eating it."
264818,B002NWIQWW,AKGBZQQZRXIJD,"Living Lite ""Living Health""",3,3,5,1262131200,Really moist and fresh dates,Some of the best medjool dates I have ever ordered.  They are moist and fresh.  And the price is good when you order the packs.
361255,B000H0ZJIG,A1CUDBQ2J3AN7Z,Rita,1,1,4,1272499200,Zukes Mini Naturals  Dog Treats,"These treats are tiny and GREAT for training--low calorie, yet so aromatic that my dog jumps for joy as he smells them. The customer service was great, except they back-ordered one package of the treats, assured me they should be here in a few weeks; I've been waiting a month for the item."
345615,B000PFEWEA,A187F5WXBG6NG3,Shane Barnard,0,0,4,1349136000,Great asian dipping sauce,"This tastes EXACTLY like a seasoning pack from ""Top Ramen"" Oriental flavor. It is liquid Top Ramen seasoning with a slight heat to it. I love it."
54589,B001TLY7A8,A2PE3EW7F3UFED,"E. Cramsey ""Lizzy""",1,1,5,1339632000,cat goes crazy for this,"my cat is almost 10 years old now and I started thinking more about what I feed her.  Admittedly I should have paid more attention to this years ago but believe it or not, until recently, I just thought pet food was pet food.  Gizmo had a bladder infection a year or so ago and after learning that kidney disease is a common and deadly disease for cats, I wanted to see if switching foods would help her ward that off so she can live another happy 10 years or more.  I did research and read all about how dry food and grains is unhealthy for cats and mainly filled with undigestible ingredients.  Grains in the food cause crystals to form in the urine as the cats body tries to process them.  Higher protein foods, grain free and with a higher moisture content are what is best.  I read all the reviews here and decided to try this paw licking chicken flavor.  For starters it doesn't have that gross smell most canned cat foods do.  It seems close to human grade to me.  From the first try of this Gizmo was hooked.  Now she cries for it, rubs around me, sometimes even gets wild if I am ignoring her and jumps up onto the counter to get my attention that she wants to be fed.  After buying 2 cases on here, I decided to try some regular store bought canned food.  I just thought this may be a bit pricey to maintain and she was going through it like crazy.  I tried several different brands from Petco and several from the supermarket.  I tried to get as close to this flavor as possible with shredded chicken flavors and none of that pate stuff.  Nothing!  She will not eat a single other brand now.  She cries and cries and if I set down something different she will sniff it and walk away.  I tried being stubborn and said, well if you are hungry enough you will eat eventually.  Well she won because she actually started to lose weight.  It was incredible.  This 6lb cat won by starving herself.  So I ordered more and she is eating and happy again.  If it makes her happy and it's healthier than all the dried grain filled junk I fed her for years then I will continue to buy it"
191886,B000Q5X876,A35TJPZPNB6X63,"Mom of 3 ""Mom of 3""",0,0,5,1219708800,Soooo delicious!,These are really delicious.  The texture is awesome.  My 2 1/2 year olds loved them - the only problem was they were gone in about 3 days!
513251,B004LLAYAA,A2PBXSQ915Z7HW,coffeelover,15,18,5,1301788800,"PERFECT!!!! (and yes, I HAVE tried it)","Let ME preface MY review by saying that I actually HAVE tried it and it is well worth the price! The grind is perfect for my Solofill and tastes better than any K-cup I've ever used. But here's something I do not get at all! Did that reviewer really just say ""It's a lot cheaper to continue using my Solofill cup to scoop some coffee out of the can""?  I don't get it... the logic I mean. I buy a 2 liter bottle of soda when there's a birthday party or office party, picnic, etc. I KNOW that the bottle will be gone and it's cheaper by the ounce. But that doesn't keep me from buying a 12 oz. can of the same brand of soda!!! Ounce for ounce a can of soda costs FIVE times as much as a 2 liter bottle.  But it doesn't take a coffee snob to figure out after a few days that the ground coffee in that can is losing its flavor the same way a bottle of coke loses its fizz after a few days. If you don't want to spend money on Ekojava coffee packets, then at least buy whole bean coffee and grind it as you use it.<br /><br />But then I suppose someone would say ""Why not just buy K-cups then?"". Good question - easy answer (in my world anyway).<br /><br />These little sticks of coffee that are ground nicely, weighed out perfectly (instead of the freaking mess you make scooping coffee out of a can or bag), and FRESH! So far, sounds like a K-cup. BUT... I use other things to brew coffee other than a Keurig. The packets work in the Melitta I have in my office. I gave a handful of sticks to my neighbor who tried it in his drip coffeemaker. After trying it a few times, he found that one packet in a drip coffeemaker using a paper filter makes 5 cups of awesome drip coffee! Try that with a K-cup! AND JUST out of curiosity, I stopped by a very cool coffee shop in Boise, Idaho (Salt Tears... VERY cool place!) They have a pour over bar and use the Coava Kone filters instead of paper. I asked him if I could use my coffee packet instead of there DOMA coffee (one of a few roasters in Idaho I would recommend). The water was at 206 degrees and he expertly poured about a third of the water in. The coffee began to de-gas (yeah... ain't gonna happen with ground coffee from a can) and then finished off the pour and we waited. We were both pretty blown away. It was awesome.<br /><br />Bottom line? Not sure I'd recommend this to people who are happy with coffee from a can. And I am NOT knocking those who do. My father scooped Folgers from a can when I was a kid and for years I thought that was the epitome of great coffee (but then, I also used to think hamburger was the highest quality beef). But I confess... that sounds a bit condescending and I realize that many people truly enjoy simple store brand ground coffee in their Keurig. My point it, just because you own a Keurig and a Solofill, doesn't qualify you to write a review for something you've never even tried. Dude... At least try something before you review it. C'mon... really? Okay, I sound like a snob. But I guess that's my point. If you are happy with ground coffee from a can, this probably doesn't make sense. If you are more discriminating than that, and you need something to take with you that is a high quality, one cup solution, is fresh, and you want to use it anywhere in almost anything, then heck yeah... this is a great buy!!!"
419510,B0029ZAOW8,ATLUT3BNIKGHJ,marjorie mora,0,0,5,1346371200,5 Hour Energy drink,"The five hour energy drink has been a true blessing for my hubby, He has to be up and driving first transit busses at 5am every morning, He grabs a morning cup of coffee, But like a few hours later he gets so very tired. So I received a free sample of 5-Hour ENERGY from Smiley360 for doing a test review. And I thought who better to test this 5 hour energy product out than my hubby who really could use some energy to be alert for driving, Because he doesn't like drinking more than one cup of coffee a day. Well, he agreed to try them out. The first day he tried them he was like. WOW, This stuff really works. So I will tell you he doesn't leave home without his 5 hour energy drink. And he has bought more of it this week, Thank you for the free sample of 5-Hour ENERGY from Smiley360, Anybody that wants something to stay alert without the side effects of coffee and soda , etc. Should try 5 hour Energy"
558632,B0040PUPQ0,A25ZTTSEVDC5S0,Jim,0,0,5,1326153600,My wife really likes it.,My wife is an excellent cook and usually cooks frozen vegetables.  I ordered 12 cans through Amazon S&Save and she was very impressed with the fresh taste.  A little butter and salt and its a real treat.
497908,B000LKVD5U,A4XCTURC8URLE,Molly Yarber,0,2,1,1306886400,Disgusting,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!"
30093,B000DZFMEQ,AHA3EU8E216Z6,ArikMom,56,59,5,1156723200,It does make an AMAZING bread !!!,"This past December my 7-year old son was diagnosed with allergic to wheat. This is a little guy that LOVES bread !!! He is also allergic to dairy. So, I searched and tried many kinds of wheat free bread mix/recipes and he might eat 2 bites and then stopped with sad face or he would cry. He said ""it's yucky, grainy, tasted bad..."". I often hid my tears, 'cause I knew I needed to be strong for him. Once I even ordered a bread from a bakery chef, $6.50/loaf, and my son took one bite and that's it!<br /><br />Then in June I checked out Amazon, and found this product. The review said it's moist and not grainy, and I was so desperate, so I ordered a box of 6! That ended my search!!<br /><br />When I put the 1st loaf on the dining table, my son could not stop eating it (and of course, I cried secretly in the kitchen!). I also ordered the cake mix, and chocolate chip cookies mix. I can't express how thankful I am to see my son's bright eyes as he enjoys his bread. By the way, I like it too. Thank you to the people that make Pamela's Products !!!!"
132862,B000ER5DCY,AKSSGVF9DMJDU,"Gretchen Rowley ""Gretchen Rowley""",0,0,1,1299542400,Had to toss 9 out of 12 jars,Only three jars came in a form edible to babies.  The rest of them were filled will a clump of spongy mush that would not mix with the water.  It also had a brown color and not the yellowish brown like the jars that had the good mixture.<br />Pretty disappointing and a waste of money.
43345,B0014ET24G,A13M4BBX9MH82Q,"ramjoe ""joseph wesley""",1,1,5,1295827200,Its ready to be drunk right when you open the package,It came on time....right when it arrived i opened the box and opened the bottle and took a big sip.very very refreshing...i would get this flavor over any other flavor by v8
123496,B001SB0DG6,A1DYST3NI4AVTW,Sarah,1,1,5,1253491200,Very Authentic!,"I really like these items.  I have tried the Taste of Bombay Tikka Masala, Butter Chicken and Chicken Jalfrezi.  All were very good and I especially liked the ready to heat basmati rice that is included in each package, the microwaveable rice made making the meal so easy.<a href=""http://www.amazon.com/gp/product/B001SB0DG6"">Taste Of Bombay, Entree Chicken Tikka Masa, 17.64-Ounce (9 Pack)</a>"
542944,B002JV5FTY,A3S9SFKI8YUYJ0,Rev. Pamela Reed,2,2,5,1282262400,Perfect Pancakes,"This is the best pancake mix I've discovered since going gluten-free!  The texture is great and there is no bitterness or aftertaste.  They say you can add sugar, but I don't think the batter needs sweetening."
206095,B0009H9SMU,A3DEELS02WKJ2F,"Harold D. Carson ""Dean""",2,4,3,1205107200,Not as good as Postum,"This will be a substitute for my favorite drink, Postum, but it doen't have the mellow taste."
464100,B000MMO8W2,A335CGEKU2MSN1,val,0,0,5,1350691200,Genco Olive oil,a nice high quality oil . real good flavor . I use a lot in homemade salad dressings. excellant quantity for price . will buy again when this gallon is used.
127375,B005VOONKI,A3FHDBBXZFNQUK,JK8,0,1,4,1336608000,I don't have a taste for it but maybe you will,"I don't have a Keurig coffeemaker which I think this product is made for.  However I was able to simply cut the bags open and put them in my normal coffeemaker filter and make coffee that way.  I found that this coffee tastes slightly bitter to me, and not as hearty as the Java Delight coffee I have been used to.  I can't speak for other coffee drinkers though - I am not an aficionado of coffee.  All I know is what I like and perhaps you may have a different opinion.  Give it a try."
127803,B000LKYYT2,A17MDFE1GIGNEP,L. Duff,0,1,5,1258588800,YUMMY!!,"Looking for an easy way to incorporate some soy protein in your (and your kids) diet?  Soy Crisps are a fun and easy way, and delicious.  Don't worry, they don't taste weird.  Even my son (who hates everything) likes these."
246580,B002D4DY8G,A1484U2Y4YFX2R,Scott Richardson,0,0,3,1261008000,"Good, but not great","I usually find ""flavored"" coffee to be cheap, terrible-tasting coffee that's overly-perfumed so you don't suspect how bad it is until you taste it.  Gevalia's Dark Chocolate Truffle didn't fall into this trap--it's a decent, but not great coffee on its own.  It has a little bit too much of a mocha flavor for me, but your mileage may vary.<br /><br />One thing I've found that works great is that I use the Gevalia for 1/3 of my normal grounds allocation, and my normal coffee for the other 2/3.  This yields a cup of coffee that has a nice chocolate taste, but not overwhelmingly so. (To clarify--if I'm using 3 scoops of coffee, I'll use 1 of Gevalia and 2 of my normal coffee).  Of course, I'm also the kind of guy who puts three different types of cereal into the same bowl at once, which I realize isn't for everyone. This coffee certainly isn't one I'd drink every day (and I drink a number of cups of coffee each day), but it is nice on occasion.<br /><br />In short, if you're looking for a chocolate-flavored coffee, you could do worse than this one."
5470,B00622CYVI,ANGJ4HOOL6XWC,allie,0,0,5,1319068800,Excellent price and great food!,"I was very pleased with the price of this product. And the shipping speed was fast! I like that I didn't have to lug this back from the grocery store. Thanks, Amazon!"
161249,B008O3G2K2,A3T8WOFS5RD2IR,John D. Hillmer,0,1,3,1317513600,Lickety Stick; the lickable dog treat (just a bit odd),"My sister tried these out with one of her  dogs.  She says:<br /><br />I gave the stick a try with our small rat terrier mix, Nellie.  At first I couldn't figure out how to open it the bottle.  It looked like you pealed the wrapper off the lid area, but it wasn't coming.  Then I could see the faint perforated line around the base of the cap and you twist to break that, like a salad dressing bottle.  The stick itself is like a deodorant roll-on. Seriously.  The instructions say to shake it up before offering.  This stick was a ""chicken flavor"".  I offered it to Nellie, who could tell it smelled good and she tried to nibble around the roll-on top not knowing what to do.  I kind of squeezed the bottle and it made the roll-on get flavored.  She then had fun licking it and she seemed to like the stuff.  She's not very picky, so I figured she would.  The smell is not that great.  You can kind of smell it when offering it to the dog.  If you put it up close to you, it is strong, so I just kept it down at dog level.<br /><br />This is a very odd way to give a treat to a dog. But, I don't think Nellie noticed, she was too busy enjoying it."
490306,B001E5DZJ8,A25CB08CPKZUD1,Tessa M.,6,6,5,1267660800,Excellent Vegan Bouillon,This makes by far the yummiest veggie broth I've ever tasted.  I'd describe it as similar to chicken broth - very rich and herby.<br /><br />Tips: It's a little salty so you may want to reduce the amount of added salt when you cook with it.  The cube is also sort of moist so you can cut it in half if you just need one cup of veg broth.
140556,B000F1WAMU,A29313797NGT9L,Eddie Wannabee,1,1,3,1224806400,Nothing to write home about...,"Average coffee with no particular excellence. From what I have been told they use their cheaper beans and then mask it all with whatever flavoring they use. True or not this is not coffee heaven, for that I believe one must really research and be willing to invest a little more ""moola""? Nothing to write home about, just your run of the mill."
90316,B000EVT04W,A1ODOGXEYECQQ8,Nuknuk,0,0,4,1253664000,Delicious gummies,"Each gummy candy looks like the cherries you see from the casino slots. They are bigger than the classic bear shaped (probably 3 to 4 times). Just like their gummy bear counterpart, it is tough and rubbery but not too sticky that glues your teeth. Not too sweet neither, but Just the right combination of flavors to taste.<br /><br />Haribo claims to be the biggest gummy bear manufacturer in the world (based in Germany)."
66052,B0007A0AQW,A32U8P2FZETSC7,"Laura Von Solos ""Laura""",0,0,5,1269907200,Excellent training treats,"These treats are small and are perfect for training treats. Plus, my dog absolutely loves them. She can get distracted by other dogs when walking, but when I consistently use these as a reward, her behavior quickly changes for the better. Her trainer recommended making small cooked hot dog treats. I think these are just as attractive, but a lot healthier for her - and easier for me.<br /><br />Do use the bag seal. She doesn't like them nearly as well if they get dried out. I use a small ziploc snack bag to put some in when walking her."
107033,B00168NGGA,AO26LHEV14WRP,Brittney Lucas,0,0,5,1236816000,Yummy Truffles!,"These are a true delight to any deep dark rich chocolate lover, sadly they are small and you only get a few for the price =&lt;."
161555,B000G7YRRO,AUFCKL2H0KMBE,stuartl,1,4,2,1281571200,The Shipping Box Says Handle With Care,"As rice cakes go these are pretty good, but the shipping the last two times I've purchased has not been acceptable.<br /><br />These are rice cakes in plastic bags. That means they are fragile and the bags will tear.  Removing a section off the shipping box, exposing 4 bags, and then thoroughly taping the exposed bags with packing tape is not very smart.  The exposed bags are beaten up, and it is impossible to remove packing tape from a plastic bag without tearing the bag.<br /><br />The first time I thought it was an accident, but twice?"
409708,B002YR7BEK,A2CELHIBGYUDW5,"C. Mcdermott ""gourmet gifts""",2,2,5,1269043200,Mama does it again,"Okay, I loved this pizza crust!  It was thicker than most pizza crust.  Reminded me of homemade crust my mom used to make.  Loved it!  Thank you for bringing pizza back into my life."
116950,B001BCVY9W,A2ZJDGVJ45AR5W,"Will Kalif ""StormTheCastle""",2,4,5,1229472000,"Excellent cat food, causes enthusiastic eating","My cat is a bit finicky and it takes him time to adjust to new foods but I have gotten some good reactions from him from this variety pack. My cat is of course a big fan of seafood derived products and I will give you his response to the four flavors in this variety pack.<br /><br />Red Snapper Entree: Absolutely fantastic, he eats it all with vigor and then looks for more. Very happy with this flavor. This is his favorite.<br /><br />Yellow fin tuna entree: He eats it all but finishes it slowly, not as enthusiastic as with the snapper but he eats it all and seems to enjoy it.<br /><br />Steamed Tuna & Sole Entree: Same as the snapper, he ate it all immediately and wanted more.<br /><br />Steamed Tuna & Shrimp: He ate it all but slowly.<br /><br />All in all this selection of cat food was a wild success with my cat because he can be very finicky and he will snub his nose at many different brands and flavors.<br /><br />Eery cat is different but I usually consider anything seafood based to be a pretty good bet and this selection was a big hit with my cat.<br />5 Stars<br /><br />I couldn't tell you how many brands and flavors I have gone through with my cat just to find things he will eat. SO I am very happy with this selection because he enjoyed and ate all four flavors with no problem.<br /><br />Aout this style of cat food. This is the liquidy type, not the type that is firm. It is much like a thick soup with lots of broth and fish. You can spoon it into the cats dish.- almost pour it."
324701,B004HK66SY,A24ZV048V7J0MT,"Murphy ""Goldenmom""",0,0,4,1318896000,My Dogs Love These,"I have bought these previously in different shapes.  These I liked as they were on sale and fit in with the Fall season.  They came packaged well, none of the cookies were broken and of course, my two golden retrievers just about inhale these.  I will buy these again, probably only on sale as I go thru them quickly with the two dogs."
132819,B000HG84EQ,A2YXSMAP0A5TH0,"A. Shepard ""Rural Art Mom""",0,0,4,1298160000,"Great tasting, but truly a ""leather""","I bought these instead of getting more of the Gerber toddler fruit strips, thinking it'd be cheaper as well as more healthy.  Well, it is, and the product tastes great.  Very fruity, but not *sugary*, which is nice.  Think dehydrated fruit without cornsyrup. So, they're not quite as sweet as the Gerber ones, but only by a little bit.<br />  However, it is much more ""leathery"" than I expected.  I have to cut the strips up for my small toddler to eat it, and it takes her some effort. She's still at an age where she likes to fill her mouth too much.<br />  Also, one side has always been sticky when I remove it from the wrapper.  I have no idea why, but this has been the case for every strip thus far.  So, for travel, I'd say this may not work real well for small toddlers, and definitely wouldn't be good for car interiors.  At home?  It's easy enough to cut up.  At least I know it's all fruit, and American made.<br />Overall, a good, healthy snack that is cheaper than buying the tiny gerber boxes, but beware it's chewiness for real little ones."
297920,B000NME76I,A11Y4CDV7YUCLY,MsPammywhammy,1,1,5,1295395200,Never Go Wrong With Mon Cheri,"I love this product. I always have these in my home during the holidays. Family and friends have started to expect them, it's become a holiday tradition. The candy always arrive fresh and out of this world good. I had looked for years and was so happy to find them on Amazon.com"
195640,B000BC0ZIY,A1HBIIGTAKI63D,"Raymond Morris ""ice_m2""",2,2,5,1222905600,"Excellent Service, Fast Shipping!!","Ordered these on 10/1/08. They arrived 10/2/08 in EXCELLENT shape, condition. All my wife had to do was drop them in a vase. She loved them!!! After getting burnt by FTD for the last 2 years (flowers arrive 5-14 days, arrive dead, only last a week, etc) = no more Flower Trash Dump stuff for my wife anymore. BTW when I ordered I selected delivery date for the next day at no extra charge, never thought it would happen, but it did. Thanks Falcon Farms!!!!"
339307,B005A1LJ04,A2PZM8DT1KGT10,"Edwina E. Cowgill ""book lover""",0,0,1,1318032000,Horrible Drink,"This ""mocktail"" was absolutely the worst drink I've ever had. It tasted nothing like a margarita, but rather more like the foil/plastic packet it was in. About the only thing the mocktail had in common with the real thing was the color: green. And even that was off a few shades!"
385226,B005VOOM5E,AJJ2UM58CSGUB,soulatpeace,0,2,5,1336608000,Good Coffee I love it,I received this as part of the Amazon Vine Program.<br /><br />I now many review says is not strong coffee but for me<br />it is just perfect. It is not overpowering and a great flavor.<br />I would says more like tea than coffee.<br /><br />I think is great coffee and I love the little packs.<br /><br />Perfect for the office.<br /><br />Highly recommend it.
457821,B001CHJ01A,A2CT6EV4S2PE7N,"A. Cantrell ""txpollock""",2,3,2,1246233600,Butter-toffee,This is not one of my favorite products.  I loved the aroma but the flavor lest something to be desired.
432808,B00622CYTK,A25X4LTFYN0MMC,JC,0,1,5,1308441600,Great baby food!,My baby loves Earth's Best product.  The food is tasty and doesn't cause her constipation problem.  I'm happy that I can find the organic and affordable food for my baby.
68772,B000EH4XZM,A2NUEM56R7AL6W,"DR ""Not perfect, just forgiven""",0,0,5,1213488000,Taste Great and it's Healthy,We really like this rice. It's great with any kind of meat or in casseroles. It's healthy and easy to cook. It also last a long time so I think it's a good value.
231849,B001EQ4Y1U,A24GOERBHFW3FV,NicoleLemonfarmer,2,2,5,1296777600,Yummy baby shower favor!,Yummy! Used these lil' guys as part of a baby shower favor! Our friends could't resist these awesome candies! Much better deal/taste than jordan almonds or m&m's. I wanted something I knew people would eat & not throw at the bottom of their purse & eventually away! Totally cannot beat the price anywhere & since I have Prime the shipping was included! P.S. These taste exactly like what sour patch kids always taste like -*not an off brand* & sugar was packaged in both bags contrary to what was said in another review!
473937,B000CQC08C,A2150M1RRGHCUF,"K. Williams ""K. Williams""",3,4,5,1219968000,Divine!,So flavorful and smells like heaven.  Great price compared to stores.  Arrived fast.
537471,B000EDI0Y6,ASN5UV3JVDLF0,P. Schwartz,8,8,5,1234915200,One my favorite breakfasts,"This is a good alternative to oatmeal.  It takes a little while longer to make in the microwave than oatmeal, but it can be done at a lower power setting.  (I microwave it for two minutes at 70% power as opposed to oatmeal for one minute at full power.)  With a little pure maple syrup or agave nectar, it's very good."
48196,B004SRH2B6,A1FJMKOM6KSJ0W,"Ruth H. Kaczmarek ""kruhkacz""",1,3,5,1297555200,No more leg cramps on the bike!,"Actually, it's my husband who uses this; he's an avid cyclist (at age 68) and subject to leg cramps during and after a tough ride.  He had tried the usual ""sport drinks"", but still got the cramps.  He heard about coconut water and wanted to try it, and picked up a bottle or two here and there of the various brands and liked Zico best.  I was given a coupon at another store that had it, so I ordered 2 cases.  He made short work of them (the weather was better then) and they made short work of the cramps, but I couldn't find it again at that same store.  Amazon to the rescue!<br /><br />This stuff really works for the cramp-prone, but people differ as to which one tastes best.  My husband likes this one.<br /><br />10/03/11:  Zico has recently brought out a chocolate flavor, which is so yummy even I like it.  My husband rode the last 3 days of the B.R.A.T. (Bicycle Ride Across Tennessee) and had cramps the first night, but realized that he had not kept himself well hydrated, fixed that, and completed the remaining two days without incident.  He's now 69 and rides a few thousand miles per year."
416668,B000EMD1XW,A1DU9PPNW1DLQU,"J. Dugan ""psychlady""",1,1,3,1322870400,Nice flavor but...,"I bought this as a subscribe and save based on how yummy it sounds.  That is a subscription that I will be cancelling. While it is decent tea, I will not be drinking it regularly.  There are so many other flavors that have a kick to them that this bland tea just isnt worth my time, money or calories."
23960,B0013NUGDE,A1ILMDO2212ZZ9,"I &#60;3 Electronix ""I &#60;3 Electronix""",0,0,5,1300147200,Addictive,The Cheddar Popchips are my favorite flavor. They are addictive. Glad they are a healthy option. We always have a case on hand of one or more flavors.
458447,B003KD11FW,A2VVWEQM0MGJB2,Mindyjoy,0,0,4,1330646400,Chocoate and probiotics...yum,"I was looking for a cheaper alternative to attune probiotic bars I came across theses.  I think these are a great alternative.  Although I enjoy the taste of the attune bars better (especially the mint crispy), I still enjoy these.  I have given these to a few friends who have crohns and they have enjoyed them."
123991,B001D3LUKW,AU32T53STZT74,Linda McDermott,1,2,5,1294444800,Minty fresh,The gum was fresh. It was delivered on time. It was a little cheaper buying it here then it is in the stores. Very satisfied.
367550,B003B3OOPA,A2MPW1R13SHA2S,Dangrenade,3,3,5,1339113600,Love this stuff!,"Unlike the medical establishment, I have come to believe that fats in general are NOT harmful OR fattening!  There are so many different types if fat, they should not all be lumped together.  Avoid the long chain saturated fats (animal fats), but short chain saturated fats (like butter, palm, and coconut) are fine.<br /><br />I love cooking my morning eggs in this oil.  They stick WAY less than cooked in butter or olive oil.  Yes, it imparts a VERY MILD coconut taste to whatever you cook in it.  I don't mind, and have come to like it.  It was different the first few times, tho.  I also recommend you get an aluminum anodized (ceramic non-stick) pan.  Yes, I know they still contain teflon...doesn't bother me (the anodize coating is porous, and the pores are filled with teflon).  The anodized aluminum is so much more durable you will love it!<br /><br />Satisfied customer...great product...great price...I'll be buying regularly!"
226573,B000A3I3BA,A2S7B5KJEW9GVF,S. Crane,0,0,5,1213833600,the best gadget ever,"This peanut butter mixer is the best kitchen gaget I've ever owned. It stirs the peanut butter oil down to the bottom and all around. Pulling the handle out of the lid, before opening the lid, cleans off the stir blade. FABULOUS! Highly recommend it for natural peanut butter ."
443325,B0029NUVWS,A1ZYITZ6FSFVW4,"K. Graham ""PlanetGraham Design""",0,0,4,1344470400,Our cats love it,"We have two female cats (2 yrs old) and they love this. One of our cats had a problem with some store brand foods -- she should would eat, then promptly throw up. Since we switched to this, we haven't had any problems."
428339,B001FB69M6,A1YC1J4QFPF6U9,Richard Johnson,0,0,5,1240790400,My favorite!,"I really like this jelly!  It's great on really sour, sour dough toast, especially because it's so sweet.  I see Amazon currently doesn't have it in stock.  I hope they get it again soon.  None of my local grocers have it so I currently have to buy it directly from people in Hawaii and have it shipped."
566402,B004R8L71W,A4KJTS5P78ICU,K. Futrell,0,0,5,1324339200,Great taste BUT...,"The Kraft Vegi Mac and Cheese tastes great to me and my family. It has more nutrition than the original Kraft Mac and Cheese as well. Based on the box the vegi pasta has less sodium and cholesterol than the average mac and cheese. It also has more Vitamin C, iron, and dietary fiber than the average mac and cheese. So you get an item that tastes great and that is very nutritional so it wins in my book.<br /><br />With that being said the original Kraft Macaroni and Cheese comes in a 7.7 oz box and this Vegi comes in a 5.5 oz box. This is a huge difference in size if you are feeding and entire family on it. This is also more expensive than the original Kraft mac and cheese.<br /><br />For me and my family nutritional value is huge so I would rather pay a little more and get a little less so this is why I give it 5 stars. However, if nutritional value isn't as important than it would be better to stick with the cheaper original Kraft mac and cheese."
20284,B001BDDTB2,A1J75JJ0Q2OEJN,Raven A. Wind,0,0,3,1228953600,It's OK for some cats... But not all.,"Of my three cats, only one likes this food. I suspect the problem is that there are actual chunks of carrot in the food, and most cats aren't fond of carrots blocking the smell of the chicken in their meal. While the ingredients list is admirable, the chunks of chicken are very appetizing-looking, and it does appear to be as advertised- All natural- it's also not very popular in my household.<br /><br />The Chicken Pot Pie flavor is especially disliked by my cats, as it's very watery. The label describes this as a sauce, but it's really more like a weak broth that apparently tastes more like carrots than chicken, because even my chicken-mooching cat will not consume it. The Sesame Chicken flavor is a little more interesting to him, but he still just picks out the bigger chunks of chicken when he's really desperate, and leaves the carrots behind.<br /><br />Honestly, I really can't believe any cat would eat those carrots!<br /><br />My suggestion is to try before you commit to this size of a package, because cats' tastes vary, and in my experience, 2 out of 3 cats will only eat it if they're very, very hungry. The third is the kind of cat that will eat anything, and so she'll dig in. If you have a cat that will eat anything, then you might have some luck with this food. If your cats are a bit more picky about their food, then you may want to hold back and see if you can dig up a single can before buying a 24-pack like this.<br /><br />I respect what the company is trying to do with their food, but I really question the person who decided they were going to put chunks of vegetables in a cat food. Cats are carnivores, and sticking a carrot in their bowl is kind of an insult to them.<br /><br />...And we all know that insulting a cat when it comes to food is one of the greatest sins against cat pride one can commit.<br /><br />Remove the carrots, thicken the ""sauce"" and you might have something here."
